,Año,Day,Tiempo,PRN,S4,Az,Elv
606,21,095,3594,15,0.11,204.1,27.6
607,21,095,3594,17,0.12,102.1,28.4
608,21,095,3594,19,0.11,78.3,37.0
609,21,095,3594,24,0.16,231.5,18.1
610,21,095,3594,28,0.17,150.3,17.4
611,21,095,3654,2,0.12,3.0,16.6
612,21,095,3654,5,0.06,310.3,59.9
613,21,095,3654,12,0.1,308.0,39.9
614,21,095,3654,13,0.09,163.9,45.4
615,21,095,3654,14,0.3,148.2,10.8
616,21,095,3654,15,0.12,204.0,28.0
617,21,095,3654,17,0.12,102.7,28.3
618,21,095,3654,19,0.07,79.0,37.1
619,21,095,3654,24,0.18,231.1,18.2
620,21,095,3654,28,0.28,150.3,17.0
621,21,095,3714,2,0.15,3.4,16.5
622,21,095,3714,5,0.06,311.2,59.6
623,21,095,3714,12,0.08,307.5,40.2
624,21,095,3714,13,0.1,163.4,45.7
625,21,095,3714,14,0.29,148.1,10.4
626,21,095,3714,15,0.14,203.8,28.4
627,21,095,3714,17,0.12,103.2,28.2
628,21,095,3714,19,0.07,79.6,37.2
629,21,095,3714,24,0.19,230.7,18.2
630,21,095,3714,28,0.21,150.3,16.6
631,21,095,3774,2,0.16,3.8,16.5
632,21,095,3774,5,0.09,312.0,59.3
633,21,095,3774,12,0.09,307.0,40.5
634,21,095,3774,13,0.08,162.9,46.0
635,21,095,3774,14,0.31,148.1,10.1
636,21,095,3774,15,0.11,203.7,28.8
637,21,095,3774,17,0.11,103.7,28.1
638,21,095,3774,19,0.08,80.2,37.2
639,21,095,3774,20,0.13,233.4,11.7
640,21,095,3774,24,0.24,230.2,18.3
641,21,095,3774,28,0.23,150.2,16.2
642,21,095,3834,2,0.17,4.2,16.5
643,21,095,3834,5,0.07,312.9,59.0
644,21,095,3834,12,0.08,306.5,40.9
645,21,095,3834,13,0.11,162.4,46.3
646,21,095,3834,15,0.12,203.6,29.1
647,21,095,3834,17,0.21,104.3,28.0
648,21,095,3834,19,0.1,80.8,37.3
649,21,095,3834,20,0.25,233.7,11.9
650,21,095,3834,24,0.19,229.8,18.3
651,21,095,3834,28,0.19,150.2,15.8
652,21,095,3894,2,0.21,4.6,16.5
653,21,095,3894,5,0.06,313.7,58.7
654,21,095,3894,12,0.09,306.0,41.2
655,21,095,3894,13,0.12,161.9,46.6
656,21,095,3894,15,0.1,203.5,29.5
657,21,095,3894,17,0.13,104.8,27.9
658,21,095,3894,19,0.08,81.5,37.3
659,21,095,3894,20,0.26,234.0,12.1
660,21,095,3894,24,0.22,229.4,18.4
661,21,095,3894,28,0.34,150.1,15.4
662,21,095,3954,2,0.16,5.0,16.5
663,21,095,3954,5,0.06,314.5,58.4
664,21,095,3954,12,0.06,305.5,41.5
665,21,095,3954,13,0.1,161.4,47.0
666,21,095,3954,15,0.1,203.3,29.9
667,21,095,3954,17,0.1,105.3,27.8
668,21,095,3954,19,0.09,82.1,37.4
669,21,095,3954,20,0.33,234.4,12.4
670,21,095,3954,24,0.22,229.0,18.4
671,21,095,3954,28,0.22,150.1,15.0
672,21,095,4014,2,0.16,5.4,16.5
673,21,095,4014,5,0.05,315.3,58.1
674,21,095,4014,12,0.06,305.0,41.8
675,21,095,4014,13,0.11,160.9,47.3
676,21,095,4014,15,0.11,203.2,30.3
677,21,095,4014,17,0.12,105.9,27.7
678,21,095,4014,19,0.08,82.7,37.4
679,21,095,4014,20,0.26,234.7,12.6
680,21,095,4014,24,0.2,228.5,18.5
681,21,095,4014,28,0.3,150.1,14.6
682,21,095,4074,2,0.16,5.7,16.5
683,21,095,4074,5,0.06,316.1,57.8
684,21,095,4074,12,0.09,304.5,42.1
685,21,095,4074,13,0.12,160.4,47.6
686,21,095,4074,15,0.11,203.1,30.7
687,21,095,4074,17,0.14,106.4,27.6
688,21,095,4074,19,0.11,83.4,37.5
689,21,095,4074,20,0.23,235.1,12.8
690,21,095,4074,24,0.23,228.1,18.5
691,21,095,4074,28,0.32,150.0,14.2
692,21,095,4134,2,0.19,6.1,16.4
693,21,095,4134,5,0.07,316.9,57.5
694,21,095,4134,12,0.09,304.0,42.4
695,21,095,4134,13,0.1,159.8,47.9
696,21,095,4134,15,0.1,203.0,31.1
697,21,095,4134,17,0.12,106.9,27.5
698,21,095,4134,19,0.09,84.0,37.5
699,21,095,4134,20,0.2,235.4,13.0
700,21,095,4134,24,0.22,227.7,18.6
701,21,095,4134,28,0.3,149.9,13.8
702,21,095,4194,2,0.19,6.5,16.4
703,21,095,4194,5,0.06,317.6,57.1
704,21,095,4194,12,0.07,303.4,42.7
705,21,095,4194,13,0.08,159.3,48.2
706,21,095,4194,15,0.1,202.9,31.5
707,21,095,4194,17,0.11,107.5,27.4
708,21,095,4194,19,0.08,84.6,37.5
709,21,095,4194,20,0.21,235.8,13.3
710,21,095,4194,24,0.26,227.3,18.6
711,21,095,4194,28,0.38,149.9,13.4
712,21,095,4254,2,0.17,6.9,16.4
713,21,095,4254,5,0.05,318.4,56.8
714,21,095,4254,12,0.08,302.9,43.0
715,21,095,4254,13,0.09,158.8,48.6
716,21,095,4254,15,0.08,202.8,31.9
717,21,095,4254,17,0.12,108.0,27.2
718,21,095,4254,19,0.09,85.3,37.5
719,21,095,4254,20,0.19,236.1,13.5
720,21,095,4254,24,0.22,226.8,18.7
721,21,095,4254,28,0.16,149.8,13.0
722,21,095,4314,2,0.17,7.3,16.4
723,21,095,4314,5,0.05,319.1,56.5
724,21,095,4314,12,0.07,302.4,43.3
725,21,095,4314,13,0.11,158.3,48.9
726,21,095,4314,15,0.12,202.7,32.3
727,21,095,4314,17,0.13,108.5,27.1
728,21,095,4314,19,0.11,85.9,37.6
729,21,095,4314,20,0.16,236.5,13.7
730,21,095,4314,24,0.28,226.4,18.7
731,21,095,4314,28,0.31,149.8,12.6
732,21,095,4374,2,0.17,7.7,16.4
733,21,095,4374,5,0.06,319.8,56.2
734,21,095,4374,12,0.08,301.8,43.6
735,21,095,4374,13,0.07,157.7,49.2
736,21,095,4374,15,0.09,202.6,32.7
737,21,095,4374,17,0.12,109.0,27.0
738,21,095,4374,19,0.09,86.5,37.6
739,21,095,4374,20,0.17,236.9,13.9
740,21,095,4374,24,0.25,226.0,18.8
741,21,095,4374,28,0.21,149.7,12.2
742,21,095,4434,2,0.16,8.1,16.4
743,21,095,4434,5,0.05,320.6,55.8
744,21,095,4434,12,0.06,301.2,43.9
745,21,095,4434,13,0.11,157.2,49.5
746,21,095,4434,15,0.08,202.5,33.1
747,21,095,4434,17,0.1,109.5,26.8
748,21,095,4434,19,0.07,87.2,37.6
749,21,095,4434,20,0.19,237.2,14.1
750,21,095,4434,24,0.24,225.6,18.8
751,21,095,4434,28,0.22,149.6,11.8
752,21,095,4494,2,0.18,8.5,16.4
753,21,095,4494,5,0.05,321.3,55.5
754,21,095,4494,12,0.09,300.7,44.2
755,21,095,4494,13,0.11,156.6,49.9
756,21,095,4494,15,0.09,202.4,33.5
757,21,095,4494,17,0.14,110.0,26.7
758,21,095,4494,19,0.07,87.8,37.6
759,21,095,4494,20,0.25,237.6,14.3
760,21,095,4494,24,0.28,225.1,18.9
761,21,095,4494,28,0.24,149.5,11.4
762,21,095,4554,2,0.15,8.9,16.4
763,21,095,4554,5,0.05,321.9,55.2
764,21,095,4554,12,0.08,300.1,44.5
765,21,095,4554,13,0.12,156.1,50.2
766,21,095,4554,15,0.11,202.3,33.9
767,21,095,4554,17,0.1,110.6,26.6
768,21,095,4554,19,0.07,88.4,37.6
769,21,095,4554,20,0.24,238.0,14.5
770,21,095,4554,24,0.26,224.7,19.0
771,21,095,4554,28,0.21,149.5,11.0
772,21,095,4614,2,0.14,9.2,16.5
773,21,095,4614,5,0.05,322.6,54.8
774,21,095,4614,12,0.06,299.5,44.7
775,21,095,4614,13,0.09,155.5,50.5
776,21,095,4614,15,0.11,202.2,34.3
777,21,095,4614,17,0.11,111.1,26.4
778,21,095,4614,19,0.08,89.1,37.6
779,21,095,4614,20,0.23,238.3,14.7
780,21,095,4614,24,0.27,224.3,19.0
781,21,095,4614,28,0.26,149.4,10.6
782,21,095,4674,2,0.15,9.6,16.5
783,21,095,4674,5,0.06,323.3,54.5
784,21,095,4674,12,0.06,298.9,45.0
785,21,095,4674,13,0.08,154.9,50.8
786,21,095,4674,15,0.09,202.1,34.7
787,21,095,4674,17,0.11,111.6,26.3
788,21,095,4674,19,0.08,89.7,37.6
789,21,095,4674,20,0.21,238.7,14.9
790,21,095,4674,24,0.22,223.9,19.1
791,21,095,4674,28,0.23,149.3,10.2
792,21,095,4734,2,0.13,10.0,16.5
793,21,095,4734,5,0.05,323.9,54.1
794,21,095,4734,12,0.05,298.3,45.3
795,21,095,4734,13,0.1,154.3,51.1
796,21,095,4734,15,0.09,202.0,35.1
797,21,095,4734,17,0.12,112.1,26.1
798,21,095,4734,19,0.07,90.3,37.6
799,21,095,4734,20,0.19,239.1,15.2
800,21,095,4734,24,0.26,223.5,19.1
801,21,095,4794,2,0.12,10.4,16.5
802,21,095,4794,5,0.06,324.6,53.8
803,21,095,4794,12,0.06,297.7,45.5
804,21,095,4794,13,0.08,153.7,51.5
805,21,095,4794,15,0.09,201.9,35.5
806,21,095,4794,17,0.12,112.6,26.0
807,21,095,4794,19,0.08,91.0,37.6
808,21,095,4794,20,0.25,239.5,15.3
809,21,095,4794,24,0.31,223.0,19.2
810,21,095,4854,2,0.18,10.8,16.5
811,21,095,4854,5,0.05,325.2,53.4
812,21,095,4854,12,0.05,297.1,45.8
813,21,095,4854,13,0.09,153.1,51.8
814,21,095,4854,15,0.08,201.8,35.9
815,21,095,4854,17,0.11,113.1,25.8
816,21,095,4854,19,0.1,91.6,37.6
817,21,095,4854,20,0.2,239.9,15.5
818,21,095,4854,24,0.21,222.6,19.3
819,21,095,4914,2,0.2,11.2,16.5
820,21,095,4914,5,0.08,325.8,53.1
821,21,095,4914,12,0.06,296.4,46.1
822,21,095,4914,13,0.09,152.5,52.1
823,21,095,4914,15,0.09,201.7,36.3
824,21,095,4914,17,0.13,113.6,25.6
825,21,095,4914,19,0.08,92.2,37.6
826,21,095,4914,20,0.19,240.2,15.7
827,21,095,4914,24,0.23,222.2,19.3
828,21,095,4974,2,0.15,11.6,16.5
829,21,095,4974,5,0.06,326.4,52.7
830,21,095,4974,12,0.06,295.8,46.3
831,21,095,4974,13,0.09,151.9,52.4
832,21,095,4974,15,0.09,201.6,36.7
833,21,095,4974,17,0.12,114.0,25.5
834,21,095,4974,19,0.08,92.9,37.6
835,21,095,4974,20,0.2,240.6,15.9
836,21,095,4974,24,0.21,221.8,19.4
837,21,095,5034,2,0.13,12.0,16.6
838,21,095,5034,5,0.05,327.0,52.4
839,21,095,5034,12,0.08,295.2,46.6
840,21,095,5034,13,0.1,151.3,52.7
841,21,095,5034,15,0.14,201.6,37.2
842,21,095,5034,17,0.11,114.5,25.3
843,21,095,5034,19,0.11,93.5,37.5
844,21,095,5034,20,0.15,241.0,16.1
845,21,095,5034,24,0.22,221.4,19.5
846,21,095,5094,2,0.15,12.4,16.6
847,21,095,5094,5,0.07,327.6,52.0
848,21,095,5094,12,0.07,294.5,46.8
849,21,095,5094,13,0.11,150.7,53.0
850,21,095,5094,15,0.09,201.5,37.6
851,21,095,5094,17,0.11,115.0,25.1
852,21,095,5094,19,0.11,94.1,37.5
853,21,095,5094,20,0.23,241.4,16.3
854,21,095,5094,24,0.18,220.9,19.5
855,21,095,5094,25,0.28,310.6,10.2
856,21,095,5154,2,0.16,12.8,16.6
857,21,095,5154,5,0.06,328.2,51.7
858,21,095,5154,12,0.06,293.9,47.0
859,21,095,5154,13,0.08,150.0,53.3
860,21,095,5154,15,0.1,201.4,38.0
861,21,095,5154,17,0.13,115.5,25.0
862,21,095,5154,19,0.11,94.7,37.5
863,21,095,5154,20,0.19,241.8,16.5
864,21,095,5154,24,0.14,220.5,19.6
865,21,095,5154,25,0.25,310.3,10.5
866,21,095,5214,2,0.14,13.2,16.6
867,21,095,5214,5,0.05,328.8,51.3
868,21,095,5214,12,0.07,293.2,47.3
869,21,095,5214,13,0.09,149.4,53.7
870,21,095,5214,15,0.08,201.3,38.4
871,21,095,5214,17,0.1,116.0,24.8
872,21,095,5214,19,0.1,95.4,37.4
873,21,095,5214,20,0.16,242.2,16.7
874,21,095,5214,24,0.16,220.1,19.7
875,21,095,5214,25,0.26,310.0,10.8
876,21,095,5274,2,0.12,13.6,16.7
877,21,095,5274,5,0.05,329.3,50.9
878,21,095,5274,12,0.06,292.5,47.5
879,21,095,5274,13,0.09,148.7,54.0
880,21,095,5274,15,0.1,201.3,38.9
881,21,095,5274,17,0.09,116.5,24.6
882,21,095,5274,19,0.09,96.0,37.4
883,21,095,5274,20,0.19,242.6,16.8
884,21,095,5274,24,0.17,219.7,19.8
885,21,095,5274,25,0.19,309.7,11.1
886,21,095,5334,2,0.12,13.9,16.7
887,21,095,5334,5,0.05,329.9,50.6
888,21,095,5334,12,0.06,291.8,47.7
889,21,095,5334,13,0.07,148.1,54.3
890,21,095,5334,15,0.11,201.2,39.3
891,21,095,5334,17,0.09,116.9,24.4
892,21,095,5334,19,0.08,96.6,37.3
893,21,095,5334,20,0.18,243.0,17.0
894,21,095,5334,24,0.15,219.3,19.8
895,21,095,5334,25,0.19,309.3,11.3
896,21,095,5394,2,0.14,14.3,16.7
897,21,095,5394,5,0.05,330.4,50.2
898,21,095,5394,12,0.06,291.2,47.9
899,21,095,5394,13,0.09,147.4,54.6
900,21,095,5394,15,0.08,201.1,39.7
901,21,095,5394,17,0.09,117.4,24.2
902,21,095,5394,19,0.08,97.2,37.3
903,21,095,5394,20,0.24,243.4,17.2
904,21,095,5394,24,0.17,218.9,19.9
905,21,095,5394,25,0.17,309.0,11.6
906,21,095,5454,2,0.14,14.7,16.8
907,21,095,5454,5,0.08,331.0,49.9
908,21,095,5454,12,0.07,290.5,48.2
909,21,095,5454,13,0.07,146.7,54.9
910,21,095,5454,15,0.12,201.1,40.1
911,21,095,5454,17,0.14,117.9,24.0
912,21,095,5454,19,0.11,97.9,37.2
913,21,095,5454,20,0.14,243.9,17.4
914,21,095,5454,24,0.16,218.4,20.0
915,21,095,5454,25,0.31,308.7,11.9
916,21,095,5514,2,0.14,15.1,16.8
917,21,095,5514,5,0.06,331.5,49.5
918,21,095,5514,12,0.06,289.8,48.4
919,21,095,5514,13,0.11,146.0,55.2
920,21,095,5514,15,0.09,201.0,40.6
921,21,095,5514,17,0.1,118.3,23.8
922,21,095,5514,19,0.09,98.5,37.2
923,21,095,5514,20,0.16,244.3,17.5
924,21,095,5514,24,0.17,218.0,20.0
925,21,095,5514,25,0.26,308.4,12.2
926,21,095,5574,2,0.15,15.5,16.8
927,21,095,5574,5,0.06,332.0,49.1
928,21,095,5574,12,0.08,289.1,48.6
929,21,095,5574,13,0.09,145.3,55.5
930,21,095,5574,15,0.09,201.0,41.0
931,21,095,5574,17,0.11,118.8,23.6
932,21,095,5574,19,0.1,99.1,37.1
933,21,095,5574,20,0.16,244.7,17.7
934,21,095,5574,24,0.18,217.6,20.1
935,21,095,5574,25,0.2,308.1,12.5
936,21,095,5634,2,0.14,15.9,16.9
937,21,095,5634,5,0.06,332.6,48.8
938,21,095,5634,12,0.05,288.3,48.8
939,21,095,5634,13,0.07,144.6,55.8
940,21,095,5634,15,0.09,200.9,41.4
941,21,095,5634,17,0.1,119.2,23.4
942,21,095,5634,19,0.07,99.7,37.0
943,21,095,5634,20,0.14,245.1,17.9
944,21,095,5634,24,0.18,217.2,20.2
945,21,095,5634,25,0.38,307.7,12.7
946,21,095,5694,2,0.12,16.3,16.9
947,21,095,5694,5,0.07,333.1,48.4
948,21,095,5694,12,0.06,287.6,49.0
949,21,095,5694,13,0.09,143.9,56.1
950,21,095,5694,15,0.08,200.8,41.9
951,21,095,5694,17,0.1,119.7,23.2
952,21,095,5694,19,0.1,100.3,36.9
953,21,095,5694,20,0.15,245.5,18.0
954,21,095,5694,24,0.18,216.8,20.3
955,21,095,5694,25,0.38,307.4,13.0
956,21,095,5754,2,0.13,16.7,16.9
957,21,095,5754,5,0.07,333.6,48.0
958,21,095,5754,12,0.06,286.9,49.2
959,21,095,5754,13,0.06,143.2,56.4
960,21,095,5754,15,0.07,200.8,42.3
961,21,095,5754,17,0.1,120.1,23.0
962,21,095,5754,19,0.13,100.9,36.9
963,21,095,5754,20,0.19,246.0,18.2
964,21,095,5754,24,0.23,216.4,20.4
965,21,095,5754,25,0.26,307.1,13.3
966,21,095,5814,2,0.12,17.1,17.0
967,21,095,5814,5,0.08,334.1,47.7
968,21,095,5814,12,0.06,286.2,49.3
969,21,095,5814,13,0.05,142.4,56.7
970,21,095,5814,15,0.07,200.8,42.7
971,21,095,5814,17,0.12,120.6,22.8
972,21,095,5814,19,0.09,101.5,36.8
973,21,095,5814,20,0.26,246.4,18.3
974,21,095,5814,24,0.2,216.0,20.4
975,21,095,5814,25,0.19,306.7,13.6
976,21,095,5874,2,0.13,17.5,17.0
977,21,095,5874,5,0.07,334.6,47.3
978,21,095,5874,12,0.06,285.4,49.5
979,21,095,5874,13,0.07,141.6,57.0
980,21,095,5874,15,0.1,200.7,43.2
981,21,095,5874,17,0.14,121.0,22.6
982,21,095,5874,19,0.08,102.2,36.7
983,21,095,5874,20,0.19,246.8,18.5
984,21,095,5874,24,0.18,215.5,20.5
985,21,095,5874,25,0.19,306.4,13.8
986,21,095,5934,2,0.15,17.9,17.1
987,21,095,5934,5,0.07,335.0,46.9
988,21,095,5934,12,0.08,284.7,49.7
989,21,095,5934,13,0.05,140.9,57.3
990,21,095,5934,15,0.09,200.7,43.6
991,21,095,5934,17,0.13,121.5,22.3
992,21,095,5934,19,0.09,102.8,36.6
993,21,095,5934,20,0.23,247.2,18.6
994,21,095,5934,24,0.23,215.1,20.6
995,21,095,5934,25,0.18,306.1,14.1
996,21,095,5994,2,0.16,18.3,17.1
997,21,095,5994,5,0.08,335.5,46.6
998,21,095,5994,12,0.06,283.9,49.9
999,21,095,5994,13,0.08,140.1,57.5
1000,21,095,5994,15,0.11,200.6,44.1
1001,21,095,5994,17,0.12,121.9,22.1
1002,21,095,5994,19,0.09,103.4,36.5
1003,21,095,5994,20,0.24,247.7,18.8
1004,21,095,5994,24,0.24,214.7,20.7
1005,21,095,5994,25,0.35,305.7,14.4
1006,21,095,6054,2,0.12,18.7,17.2
1007,21,095,6054,5,0.06,336.0,46.2
1008,21,095,6054,12,0.05,283.2,50.0
1009,21,095,6054,13,0.07,139.3,57.8
1010,21,095,6054,15,0.11,200.6,44.5
1011,21,095,6054,17,0.1,122.3,21.9
1012,21,095,6054,19,0.08,104.0,36.4
1013,21,095,6054,20,0.31,248.1,18.9
1014,21,095,6054,24,0.21,214.3,20.8
1015,21,095,6054,25,0.28,305.4,14.6
1016,21,095,6114,2,0.12,19.1,17.2
1017,21,095,6114,5,0.09,336.5,45.8
1018,21,095,6114,12,0.08,282.4,50.2
1019,21,095,6114,13,0.08,138.5,58.1
1020,21,095,6114,15,0.1,200.6,44.9
1021,21,095,6114,17,0.11,122.8,21.7
1022,21,095,6114,19,0.07,104.6,36.3
1023,21,095,6114,20,0.14,248.5,19.1
1024,21,095,6114,24,0.23,213.9,20.9
1025,21,095,6114,25,0.21,305.0,14.9
1026,21,095,6174,2,0.12,19.5,17.3
1027,21,095,6174,5,0.06,336.9,45.5
1028,21,095,6174,12,0.08,281.6,50.3
1029,21,095,6174,13,0.07,137.7,58.4
1030,21,095,6174,15,0.08,200.6,45.4
1031,21,095,6174,17,0.12,123.2,21.4
1032,21,095,6174,19,0.1,105.1,36.2
1033,21,095,6174,20,0.2,249.0,19.2
1034,21,095,6174,24,0.19,213.5,21.0
1035,21,095,6174,25,0.27,304.6,15.2
1036,21,095,6234,2,0.12,19.9,17.3
1037,21,095,6234,5,0.06,337.4,45.1
1038,21,095,6234,12,0.08,280.9,50.5
1039,21,095,6234,13,0.08,136.8,58.6
1040,21,095,6234,15,0.08,200.5,45.8
1041,21,095,6234,17,0.13,123.6,21.2
1042,21,095,6234,19,0.09,105.7,36.0
1043,21,095,6234,20,0.19,249.4,19.3
1044,21,095,6234,24,0.19,213.1,21.1
1045,21,095,6234,25,0.33,304.3,15.4
1046,21,095,6294,2,0.12,20.3,17.4
1047,21,095,6294,5,0.07,337.8,44.7
1048,21,095,6294,12,0.1,280.1,50.6
1049,21,095,6294,13,0.07,136.0,58.9
1050,21,095,6294,15,0.06,200.5,46.3
1051,21,095,6294,17,0.14,124.0,21.0
1052,21,095,6294,19,0.09,106.3,35.9
1053,21,095,6294,20,0.21,249.9,19.5
1054,21,095,6294,24,0.15,212.7,21.2
1055,21,095,6294,25,0.28,303.9,15.7
1056,21,095,6354,2,0.12,20.7,17.5
1057,21,095,6354,5,0.07,338.3,44.4
1058,21,095,6354,12,0.09,279.3,50.7
1059,21,095,6354,13,0.06,135.1,59.2
1060,21,095,6354,15,0.06,200.5,46.7
1061,21,095,6354,17,0.13,124.4,20.7
1062,21,095,6354,19,0.1,106.9,35.8
1063,21,095,6354,20,0.16,250.3,19.6
1064,21,095,6354,24,0.18,212.2,21.2
1065,21,095,6354,25,0.34,303.6,15.9
1066,21,095,6414,2,0.16,21.1,17.5
1067,21,095,6414,5,0.07,338.7,44.0
1068,21,095,6414,12,0.09,278.5,50.9
1069,21,095,6414,13,0.06,134.3,59.4
1070,21,095,6414,15,0.07,200.5,47.2
1071,21,095,6414,17,0.11,124.8,20.5
1072,21,095,6414,19,0.09,107.5,35.7
1073,21,095,6414,20,0.16,250.8,19.7
1074,21,095,6414,24,0.18,211.8,21.3
1075,21,095,6414,25,0.23,303.2,16.2
1076,21,095,6474,2,0.12,21.5,17.6
1077,21,095,6474,5,0.11,339.2,43.6
1078,21,095,6474,12,0.09,277.7,51.0
1079,21,095,6474,13,0.07,133.4,59.7
1080,21,095,6474,15,0.06,200.5,47.7
1081,21,095,6474,17,0.11,125.2,20.2
1082,21,095,6474,19,0.11,108.1,35.5
1083,21,095,6474,20,0.2,251.2,19.9
1084,21,095,6474,24,0.17,211.4,21.4
1085,21,095,6474,25,0.4,302.8,16.4
1086,21,095,6534,2,0.13,21.9,17.7
1087,21,095,6534,5,0.07,339.6,43.3
1088,21,095,6534,12,0.09,276.9,51.1
1089,21,095,6534,13,0.06,132.5,59.9
1090,21,095,6534,15,0.07,200.5,48.1
1091,21,095,6534,17,0.18,125.6,20.0
1092,21,095,6534,19,0.09,108.6,35.4
1093,21,095,6534,20,0.14,251.7,20.0
1094,21,095,6534,24,0.16,211.0,21.5
1095,21,095,6534,25,0.18,302.4,16.7
1096,21,095,6594,2,0.17,22.3,17.7
1097,21,095,6594,5,0.07,340.0,42.9
1098,21,095,6594,12,0.08,276.1,51.2
1099,21,095,6594,13,0.06,131.6,60.2
1100,21,095,6594,15,0.07,200.5,48.6
1101,21,095,6594,17,0.14,126.0,19.7
1102,21,095,6594,19,0.11,109.2,35.3
1103,21,095,6594,20,0.16,252.1,20.1
1104,21,095,6594,24,0.15,210.6,21.6
1105,21,095,6594,25,0.22,302.1,16.9
1106,21,095,6654,2,0.13,22.7,17.8
1107,21,095,6654,5,0.07,340.5,42.5
1108,21,095,6654,12,0.08,275.3,51.3
1109,21,095,6654,13,0.07,130.7,60.4
1110,21,095,6654,15,0.08,200.5,49.0
1111,21,095,6654,17,0.16,126.4,19.5
1112,21,095,6654,19,0.09,109.8,35.1
1113,21,095,6654,20,0.13,252.6,20.2
1114,21,095,6654,24,0.15,210.2,21.7
1115,21,095,6654,25,0.3,301.7,17.2
1116,21,095,6714,2,0.14,23.1,17.9
1117,21,095,6714,5,0.07,340.9,42.2
1118,21,095,6714,12,0.08,274.5,51.4
1119,21,095,6714,13,0.07,129.7,60.6
1120,21,095,6714,15,0.06,200.5,49.5
1121,21,095,6714,17,0.16,126.8,19.2
1122,21,095,6714,19,0.1,110.3,35.0
1123,21,095,6714,20,0.14,253.0,20.3
1124,21,095,6714,24,0.15,209.8,21.8
1125,21,095,6714,25,0.25,301.3,17.4
1126,21,095,6774,2,0.15,23.5,17.9
1127,21,095,6774,5,0.07,341.3,41.8
1128,21,095,6774,12,0.09,273.7,51.5
1129,21,095,6774,13,0.07,128.8,60.9
1130,21,095,6774,15,0.07,200.5,49.9
1131,21,095,6774,17,0.2,127.2,19.0
1132,21,095,6774,19,0.11,110.9,34.8
1133,21,095,6774,20,0.15,253.5,20.4
1134,21,095,6774,24,0.16,209.4,21.9
1135,21,095,6774,25,0.35,300.9,17.6
1136,21,095,6834,2,0.14,23.9,18.0
1137,21,095,6834,5,0.1,341.7,41.4
1138,21,095,6834,12,0.09,272.9,51.6
1139,21,095,6834,13,0.06,127.8,61.1
1140,21,095,6834,15,0.06,200.5,50.4
1141,21,095,6834,17,0.16,127.6,18.7
1142,21,095,6834,19,0.12,111.5,34.6
1143,21,095,6834,20,0.19,253.9,20.5
1144,21,095,6834,24,0.17,209.0,22.1
1145,21,095,6834,25,0.23,300.5,17.9
1146,21,095,6894,2,0.15,24.3,18.1
1147,21,095,6894,5,0.09,342.1,41.1
1148,21,095,6894,12,0.09,272.1,51.7
1149,21,095,6894,13,0.07,126.8,61.3
1150,21,095,6894,15,0.06,200.5,50.9
1151,21,095,6894,17,0.26,128.0,18.4
1152,21,095,6894,19,0.07,112.0,34.5
1153,21,095,6894,20,0.15,254.4,20.6
1154,21,095,6894,24,0.21,208.6,22.2
1155,21,095,6894,25,0.17,300.1,18.1
1156,21,095,6954,2,0.14,24.7,18.1
1157,21,095,6954,5,0.07,342.5,40.7
1158,21,095,6954,12,0.09,271.2,51.7
1159,21,095,6954,13,0.06,125.8,61.5
1160,21,095,6954,15,0.05,200.5,51.3
1161,21,095,6954,17,0.18,128.3,18.2
1162,21,095,6954,19,0.08,112.6,34.3
1163,21,095,6954,20,0.14,254.9,20.7
1164,21,095,6954,24,0.16,208.2,22.3
1165,21,095,6954,25,0.17,299.7,18.4
1166,21,095,7014,2,0.16,25.1,18.2
1167,21,095,7014,5,0.1,342.9,40.4
1168,21,095,7014,12,0.07,270.4,51.8
1169,21,095,7014,13,0.06,124.8,61.7
1170,21,095,7014,15,0.06,200.6,51.8
1171,21,095,7014,17,0.13,128.7,17.9
1172,21,095,7014,19,0.08,113.1,34.1
1173,21,095,7014,20,0.18,255.3,20.8
1174,21,095,7014,24,0.18,207.8,22.4
1175,21,095,7014,25,0.23,299.3,18.6
1176,21,095,7074,2,0.16,25.5,18.3
1177,21,095,7074,5,0.08,343.3,40.0
1178,21,095,7074,12,0.06,269.6,51.9
1179,21,095,7074,13,0.06,123.8,61.9
1180,21,095,7074,15,0.06,200.6,52.3
1181,21,095,7074,17,0.13,129.1,17.6
1182,21,095,7074,19,0.08,113.6,34.0
1183,21,095,7074,20,0.31,255.8,20.9
1184,21,095,7074,24,0.19,207.3,22.5
1185,21,095,7074,25,0.27,298.9,18.8
1186,21,095,7134,2,0.13,25.9,18.4
1187,21,095,7134,5,0.07,343.7,39.6
1188,21,095,7134,12,0.06,268.8,51.9
1189,21,095,7134,13,0.06,122.7,62.1
1190,21,095,7134,15,0.07,200.6,52.7
1191,21,095,7134,17,0.16,129.4,17.3
1192,21,095,7134,19,0.08,114.2,33.8
1193,21,095,7134,20,0.2,256.3,21.0
1194,21,095,7134,24,0.18,206.9,22.6
1195,21,095,7134,25,0.25,298.5,19.0
1196,21,095,7194,2,0.15,26.3,18.5
1197,21,095,7194,5,0.09,344.1,39.3
1198,21,095,7194,12,0.09,267.9,52.0
1199,21,095,7194,13,0.08,121.7,62.3
1200,21,095,7194,15,0.07,200.7,53.2
1201,21,095,7194,17,0.15,129.8,17.1
1202,21,095,7194,19,0.09,114.7,33.6
1203,21,095,7194,20,0.2,256.7,21.1
